Date,Open,High,Low,Close,Adj Close,Volume
7/15/2019,71.730003,72.150002,70.080002,71.709999,69.467003,23365800
7/16/2019,71.699997,72,71.089996,71.32,69.089195,16516600
7/17/2019,71.190002,71.5,70.620003,70.82,68.604828,12278200
7/18/2019,70.540001,71.900002,70.480003,71.790001,69.544502,13409900
7/19/2019,71.730003,72.169998,70.860001,70.919998,68.701706,11184600
7/22/2019,70.720001,71.290001,70.68,71.110001,68.885765,7930600
7/23/2019,71.330002,72.18,71.300003,71.989998,69.738235,11804300
7/24/2019,71.660004,73.080002,71.660004,73.010002,70.726341,12512900
7/25/2019,72.959999,73.080002,70.93,71.389999,69.157005,15698300
7/26/2019,72.150002,72.639999,71.849998,72.160004,69.902924,10625900
7/29/2019,71.910004,72.339996,71.730003,71.760002,69.515434,8561200
7/30/2019,71.029999,71.709999,70.580002,71.709999,69.467003,9208300
7/31/2019,71.400002,71.660004,70.809998,71.160004,68.934204,13617300
8/1/2019,70.669998,71.089996,67.599998,68.349998,66.212097,22571000
8/2/2019,67.610001,68.059998,66.629997,67.610001,65.987617,14771400
8/5/2019,65.599998,65.82,64.580002,65.18,63.615921,21144800
8/6/2019,66,66.330002,64.830002,66.25,64.660248,12411500
8/7/2019,64.629997,65.32,63.639999,65.139999,63.576889,18418300
8/8/2019,65.849998,66.790001,65.629997,66.739998,65.138489,13577900
8/9/2019,66.330002,66.57,65.209999,66.050003,64.46505,13604600
8/12/2019,64.610001,64.790001,63.84,64.239998,62.698475,12555100
8/13/2019,63.900002,65.959999,63.509998,64.830002,63.27433,19056700
8/14/2019,62.880001,63.040001,61.18,61.41,59.936394,29370700
8/15/2019,61.98,62.369999,60.720001,61.32,59.848553,16340400
8/16/2019,61.93,63.66,61.849998,63.48,61.956718,16450700
8/19/2019,64.82,64.910004,64.160004,64.309998,62.7668,13312700
8/20/2019,63.720001,64.080002,63.349998,63.419998,61.898159,9815800
8/21/2019,64.129997,64.169998,63.060001,63.25,61.732239,14692900
8/22/2019,63.810001,64.209999,63.41,63.91,62.3764,9718500
8/23/2019,63.279999,64.129997,61.52,61.950001,60.463432,17997900
8/26/2019,62.57,62.82,62.169998,62.720001,61.214958,10628800
8/27/2019,63.009998,63.099998,61.16,61.66,60.180389,17219300
8/28/2019,61.299999,62.799999,61.299999,62.360001,60.863598,12343500
8/29/2019,63.310001,64.230003,63.099998,63.900002,62.366642,11478200
8/30/2019,64.339996,64.82,64.190002,64.349998,62.805843,11844600
9/3/2019,64,64.040001,62.32,63.419998,61.898159,11991500
9/4/2019,64,64.480003,63.84,64.279999,62.737522,9689800
9/5/2019,65.650002,67.279999,65.610001,66.339996,64.748085,14723500
9/6/2019,66.190002,66.5,65.75,65.970001,64.386971,10476000
9/9/2019,66.760002,69.300003,66.690002,68.790001,67.139297,20193300
9/10/2019,69.18,70.010002,68.449997,68.980003,67.324745,18146200
