Date,Open,High,Low,Close,Adj Close,Volume
2019-07-15,145.130005,145.360001,143.970001,145.059998,144.196075,5289200
2019-07-16,144.750000,144.990005,143.809998,144.300003,143.440613,5854700
2019-07-17,144.600006,144.679993,142.369995,142.570007,141.720917,5296400
2019-07-18,142.460007,142.460007,140.169998,141.630005,140.786514,8035500
2019-07-19,142.240005,142.240005,139.740005,139.850006,139.017120,6109900
2019-07-22,141.250000,141.440002,140.009995,140.839996,140.001205,7706400
2019-07-23,141.649994,142.539993,140.270004,141.259995,140.418716,7514500
2019-07-24,141.399994,141.589996,140.399994,141.289993,140.448532,5896600
2019-07-25,141.399994,143.229996,141.039993,143.210007,142.357101,7294400
2019-07-26,143.740005,145.190002,143.050003,144.649994,143.788513,8139400
2019-07-29,145.589996,147.149994,145.169998,146.389999,145.518158,11674100
2019-07-30,145.759995,146.800003,144.610001,144.929993,144.066849,6563100
2019-07-31,144.990005,145.000000,142.339996,143.009995,142.158295,9710700
2019-08-01,143.339996,144.529999,141.259995,141.850006,141.005203,8911700
2019-08-02,140.990005,142.220001,139.940002,141.710007,140.866043,6539100
2019-08-05,139.139999,140.229996,137.029999,138.300003,137.476349,10669700
2019-08-06,140.410004,141.949997,138.369995,141.869995,141.025070,18818900
2019-08-07,134.929993,135.869995,132.259995,134.860001,134.056839,29084500
2019-08-08,137.899994,138.000000,136.009995,137.889999,137.068787,14054800
2019-08-09,137.100006,139.240005,136.759995,138.520004,137.695038,8811900
2019-08-12,137.309998,137.570007,135.229996,135.750000,134.941528,7473300
2019-08-13,135.000000,137.919998,135.000000,137.009995,136.194016,8145400
2019-08-14,135.059998,135.149994,132.679993,132.850006,132.058807,11797700
2019-08-15,133.500000,134.279999,132.470001,133.410004,132.615463,7590100
2019-08-16,134.020004,135.500000,133.830002,135.199997,134.394806,6353800
2019-08-19,136.789993,137.619995,134.279999,135.289993,134.484268,11741800
2019-08-20,133.330002,136.039993,133.259995,135.130005,134.325226,8628000
2019-08-21,134.610001,136.059998,134.050003,135.759995,134.951462,6325000
2019-08-22,136.199997,136.669998,134.690002,136.080002,135.269562,6967100
2019-08-23,135.509995,136.440002,131.020004,131.669998,130.885834,10190900
2019-08-26,134.190002,134.639999,132.550003,134.610001,133.808319,8093800
2019-08-27,135.770004,135.990005,134.190002,134.490005,133.689041,6013600
2019-08-28,134.059998,136.729996,133.520004,136.550003,135.736771,5950500
2019-08-29,138.119995,138.679993,137.419998,137.839996,137.019073,6532700
